account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000200,Gerlinde Wieloch,200,Privatkunde,Energy,WiesenRing 115,Freising,South,85354,Partner,215157,1,2023-03-14
ACC000201,Erika Wernecke-Löchel,201,Privatkunde,Energy,TannenGasse 81,Berlin,East,13353,Kunde,453677,1,2021-05-24
ACC000202,Saskia Butte,202,Privatkunde,Energy,HeideAllee 15,München,South,80539,Partner,51792,1,2021-12-31
ACC000203,Frau Nermin Riehl B.Sc.,203,Privatkunde,Energy,BahnhofAllee 74,Frankfurt am Main,West,60486,Kunde,53717,1,2021-01-16
ACC000204,Dorle Siering,204,Privatkunde,Energy,SchulRing 142,Traunstein,South,83278,Interessent,49667,1,2021-10-31
ACC000205,Reinhart Söding,205,Privatkunde,Energy,SonnenWeg 83,Oldenburg,North,26122,Kunde,429490,1,2021-04-16
ACC000206,Pietro Becker,206,Privatkunde,Energy,SchillerAllee 22,Berlin,East,13187,Interessent,473607,1,2022-07-15
ACC000207,Dr. Siegfried Bärer B.A.,207,Privatkunde,Energy,SchulRing 134,Düsseldorf,West,40589,Partner,177626,1,2023-08-27
ACC000208,Dr. Hugo Steckel B.Sc.,208,Privatkunde,Energy,RathausAllee 14,Berlin,East,12043,Partner,362619,1,2022-04-20
ACC000209,Holger Tlustek B.Eng.,209,Privatkunde,Energy,MondPlatz 73,Bautzen,East,02625,Kunde,247296,1,2023-03-09
ACC000210,Geisel Schlosser KG,210,Kleingewerbe,Energy,MozartAllee 80,Karlsruhe,South,76227,Kunde,926200,10,2023-04-14
ACC000211,Reiner Fröhlich,211,Privatkunde,Energy,GoetheAllee 144,Hannover,North,30559,Kunde,92205,1,2021-07-08
ACC000212,Dörr Salz AG,212,Kleingewerbe,Energy,BlumenGasse 135,Offenbach am Main,West,63065,Interessent,2549852,25,2021-04-08
ACC000213,Leni Stiffel,213,Privatkunde,Energy,RosenWeg 55,Gersthofen,South,86368,Interessent,433173,1,2022-03-09
ACC000214,Heidelore Tschentscher-Gumprich,214,Privatkunde,Energy,MozartStraße 76,Bayreuth,South,95444,Partner,135232,1,2020-11-30
ACC000215,Knut Täsche,215,Privatkunde,Energy,BlumenRing 10,Hamburg,North,20249,Kunde,224639,1,2021-09-24
ACC000216,Herr Nicolai Wulf B.Eng.,216,Privatkunde,Energy,BeethovenWeg 43,Berlin,East,13353,Interessent,173429,1,2021-05-29
ACC000217,Rocco Rosenow,217,Privatkunde,Energy,EichenPlatz 73,Leipzig,East,04103,Partner,334756,1,2021-01-14
ACC000218,Hakan Reinhardt,218,Privatkunde,Energy,HeidePlatz 50,Weimar,East,99423,Partner,317081,1,2022-10-13
ACC000219,Univ.Prof. Gundel Bohnbach,219,Privatkunde,Energy,MarktRing 136,Wiesbaden,West,65183,Kunde,361611,1,2023-01-09
ACC000220,Agatha Löchel,220,Kleingewerbe,Energy,BirkenStraße 124,Frankfurt am Main,West,60594,Partner,2801454,25,2021-07-20
ACC000221,Döring Lübs GmbH,221,Gewerbekunde,Energy,WaldStraße 73,Hamburg,North,22143,Interessent,2078036,10,2022-11-28
ACC000222,Meral Fliegner MBA.,222,Privatkunde,Energy,MozartPlatz 24,Wasserburg am Inn,South,83512,Partner,347315,1,2020-09-12
ACC000223,Walter GmbH & Co. OHG,223,Kleingewerbe,Energy,RathausStraße 102,Bremen,North,28719,Interessent,4257083,50,2020-05-14
ACC000224,Louise Reuter,224,Privatkunde,Energy,EichenStraße 82,Dortmund,West,44135,Partner,138261,1,2021-01-16
ACC000225,Dipl.-Ing. Ilonka Wähner B.Eng.,225,Kleingewerbe,Energy,BrunnenPlatz 36,Bremerhaven,North,27570,Kunde,4897099,5,2021-04-23
ACC000226,Silja Henschel,226,Privatkunde,Energy,GoetheStraße 66,Weimar,East,99423,Kunde,462600,1,2020-07-31
ACC000227,Fredo Mentzel,227,Privatkunde,Energy,WaldPlatz 29,Stuttgart,South,70563,Partner,126184,1,2023-04-24
ACC000228,Dipl.-Ing. Kasimir Schmidtke MBA.,228,Privatkunde,Energy,RathausGasse 118,Chemnitz,East,09111,Partner,91901,1,2020-01-22
ACC000229,Alma Oestrovsky,229,Privatkunde,Energy,WaldRing 62,Donauwörth,South,86609,Interessent,100123,1,2022-06-16
ACC000230,Clarissa Niemeier,230,Privatkunde,Energy,EichenRing 107,Merseburg,East,06217,Partner,257281,1,2022-11-18
ACC000231,Hans Dieter Heser B.Eng.,231,Privatkunde,Energy,GoetheRing 140,Freising,South,85354,Partner,319917,1,2020-08-23
ACC000232,Susanne Scheuermann,232,Privatkunde,Energy,ParkStraße 100,Wuppertal,West,42103,Partner,398679,1,2020-08-29
ACC000233,Kriemhild Atzler,233,Privatkunde,Energy,GoetheAllee 62,Hannover,North,30159,Partner,103556,1,2023-01-27
ACC000234,Grein Groth,234,Kleingewerbe,Energy,BahnhofAllee 140,Leipzig,East,04229,Partner,4954137,100,2022-04-06
ACC000235,Hendriks Stiftung & Co. KGaA,235,Kleingewerbe,Energy,ParkGasse 47,Fürth,South,90762,Kunde,1262536,5,2022-07-15
ACC000236,Dipl.-Ing. Kreszenz Wiek,236,Privatkunde,Energy,BahnhofAllee 52,Hamburg,North,20249,Kunde,393485,1,2021-07-29
ACC000237,Täsche GmbH & Co. KGaA,237,Kleingewerbe,Energy,MarktRing 122,Lörrach,South,79539,Interessent,1754846,50,2020-06-26
ACC000238,Dipl.-Ing. Reingard Bachmann B.Sc.,238,Privatkunde,Energy,BahnhofGasse 85,Böblingen,South,71032,Kunde,148179,1,2020-11-02
ACC000239,Dorina Ladeck,239,Privatkunde,Energy,SchulPlatz 87,Tübingen,South,72070,Partner,419997,1,2021-05-18
ACC000240,Ing. Mehdi Säuberlich B.Eng.,240,Privatkunde,Energy,HeideRing 69,Hildesheim,North,31134,Kunde,328437,1,2021-01-05
ACC000241,Prof. Katerina Kaul MBA.,241,Privatkunde,Energy,BrunnenWeg 140,Zwickau,East,08056,Partner,430482,1,2020-08-13
ACC000242,Giovanna Trapp,242,Privatkunde,Energy,RosenPlatz 110,Nürnberg,South,90491,Kunde,169782,1,2021-10-15
ACC000243,Emilie Jäkel B.Eng.,243,Privatkunde,Energy,KirchRing 112,Pullach,South,82049,Partner,388883,1,2020-02-12
ACC000244,Herr Oswald Gröttner B.Eng.,244,Privatkunde,Energy,KirchRing 41,Stuttgart,South,70173,Partner,490011,1,2023-02-07
ACC000245,Weinhold KG,245,Kleingewerbe,Energy,MozartStraße 61,Emden,North,26721,Interessent,4399409,100,2020-08-09
ACC000246,Dr. Ekrem Weimer,246,Privatkunde,Energy,BahnhofRing 40,Bautzen,East,02625,Interessent,172731,1,2022-01-20
ACC000247,Ing. Mirjam Schäfer B.Eng.,247,Privatkunde,Energy,TalWeg 136,Berlin,East,12043,Kunde,111011,1,2021-04-21
ACC000248,Sepp Gude,248,Privatkunde,Energy,SchillerStraße 48,Offenbach am Main,West,63065,Partner,441878,1,2020-04-13
ACC000249,Heidrich Klingelhöfer AG & Co. KGaA,249,Kleingewerbe,Energy,SternPlatz 55,Leverkusen,West,51373,Partner,1159201,5,2023-11-29
ACC000250,Agnes Trub,250,Privatkunde,Energy,LindenStraße 35,Hannover,North,30159,Interessent,295735,1,2021-08-10
ACC000251,Fred Bien-Bloch,251,Privatkunde,Energy,GoetheGasse 82,Hamburg,North,22041,Partner,496772,1,2022-08-19
ACC000252,Mathilde Eberth,252,Privatkunde,Energy,RosenWeg 45,Potsdam,East,14467,Interessent,76292,1,2020-02-29
ACC000253,Frau Steffi Aumann B.Eng.,253,Privatkunde,Energy,HeideWeg 61,Görlitz,East,02826,Partner,304261,1,2023-05-09
ACC000254,Dipl.-Ing. Ines Karge B.A.,254,Privatkunde,Energy,SchulRing 34,Dresden,East,01067,Interessent,276689,1,2023-12-20
ACC000255,Felix Naser,255,Privatkunde,Energy,SternGasse 123,Berlin,East,10243,Partner,397718,1,2022-03-14
ACC000256,Bolzmann GmbH,256,Kleingewerbe,Energy,SonnenStraße 116,Essen,West,45239,Partner,1787945,5,2020-01-27
ACC000257,Frau Leokadia Schüler B.Sc.,257,Privatkunde,Energy,WiesenRing 47,Troisdorf,West,53840,Interessent,87086,1,2022-11-29
ACC000258,Clemens Rosemann-Jähn,258,Privatkunde,Energy,BahnhofStraße 133,Dresden,East,01309,Kunde,46839,1,2021-01-16
ACC000259,Falko Drubin,259,Privatkunde,Energy,EichenAllee 133,München,South,80796,Partner,176791,1,2021-07-04
ACC000260,Prof. Lilli Scholl,260,Privatkunde,Energy,BergAllee 33,Hamburg,North,20249,Kunde,478796,1,2021-09-30
ACC000261,Prof. Hans-Hermann Mentzel MBA.,261,Privatkunde,Energy,BeethovenRing 149,Berlin,East,13353,Interessent,483201,1,2020-10-15
ACC000262,Sinaida Schäfer,262,Privatkunde,Energy,TannenRing 11,Freising,South,85354,Interessent,209472,1,2021-05-02
ACC000263,Ing. Lara Scholtz,263,Privatkunde,Energy,WiesenRing 68,Hamburg,North,20095,Interessent,498951,1,2021-08-28
ACC000264,Leo Weimer,264,Privatkunde,Energy,ParkGasse 140,Berlin,East,13353,Partner,78208,1,2023-11-13
ACC000265,Willfried Wilms,265,Privatkunde,Energy,MondPlatz 77,Sindelfingen,South,71065,Partner,42430,1,2021-12-16
ACC000266,Luigi Hahn B.Eng.,266,Privatkunde,Energy,SchulWeg 88,Köln,West,50667,Kunde,247879,1,2020-10-25
ACC000267,Butte,267,Kleingewerbe,Energy,KirchPlatz 34,Berlin,East,12043,Partner,3610572,100,2021-10-16
ACC000268,Dr. Dierk Röhrdanz,268,Privatkunde,Energy,SchulStraße 69,Görlitz,East,02826,Partner,50443,1,2022-11-10
ACC000269,Dagobert Adler,269,Privatkunde,Energy,MarktRing 108,Köln,West,50937,Partner,234171,1,2020-08-21
ACC000270,Mentzel Süßebier KG,270,Kleingewerbe,Energy,LindenWeg 128,Stuttgart,South,70563,Partner,1384978,5,2022-11-07
ACC000271,Ing. Alwina Heinrich B.Eng.,271,Privatkunde,Energy,HauptStraße 101,Hildesheim,North,31134,Interessent,395428,1,2020-10-21
ACC000272,Meike Meyer,272,Privatkunde,Energy,BahnhofAllee 127,Dortmund,West,44135,Kunde,145569,1,2020-06-03
ACC000273,Mohammad Heintze,273,Privatkunde,Energy,HauptStraße 111,Berlin,East,14052,Partner,109178,1,2021-08-28
ACC000274,Raphaela Schottin,274,Privatkunde,Energy,KirchStraße 103,München,South,81669,Kunde,174949,1,2021-01-22
ACC000275,Heini Drewes B.A.,275,Privatkunde,Energy,GoethePlatz 130,Kempten,South,87435,Interessent,278252,1,2020-10-25
ACC000276,Ulf Hethur-Faust,276,Privatkunde,Energy,MondRing 31,Troisdorf,West,53840,Partner,468736,1,2022-08-19
ACC000277,Ansgar Gehringer,277,Privatkunde,Energy,TannenRing 94,München,South,80539,Kunde,306474,1,2022-05-15
ACC000278,Lilija Weller,278,Privatkunde,Energy,BahnhofStraße 10,Halle,East,06108,Interessent,468960,1,2022-09-02
ACC000279,Imke Ebert,279,Kleingewerbe,Energy,WaldWeg 84,München,South,81927,Partner,2943874,100,2022-08-08
ACC000280,Marlies Jähn MBA.,280,Privatkunde,Energy,BlumenAllee 87,Bremerhaven,North,27570,Partner,398983,1,2020-04-29
ACC000281,Jo Riehl,281,Privatkunde,Energy,RosenPlatz 5,Wuppertal,West,42103,Interessent,99553,1,2020-05-14
ACC000282,Mans Butte KG,282,Gewerbekunde,Energy,HeideGasse 7,Frankfurt am Main,West,60486,Interessent,2182936,25,2020-05-17
ACC000283,Lübs Stiftung & Co. KGaA,283,Gewerbekunde,Energy,WiesenRing 148,Berlin,East,10785,Kunde,2054102,100,2022-05-12
ACC000284,Liselotte Hermann,284,Privatkunde,Energy,SonnenGasse 98,Stuttgart,South,70173,Kunde,360535,1,2022-10-29
ACC000285,Bartholomäus Hein,285,Privatkunde,Energy,SternStraße 49,Freising,South,85354,Partner,117580,1,2022-02-25
ACC000286,Ralph Stey,286,Privatkunde,Energy,LindenPlatz 129,Offenburg,South,77652,Partner,230696,1,2022-10-28
ACC000287,Leokadia Benthin,287,Kleingewerbe,Energy,MozartRing 54,Pirna,East,01796,Kunde,2723970,10,2022-01-17
ACC000288,Dipl.-Ing. Joerg Söding,288,Privatkunde,Energy,BeethovenPlatz 137,Gelsenkirchen,West,45879,Kunde,172750,1,2021-06-16
ACC000289,Traute Holsten B.A.,289,Privatkunde,Energy,MondGasse 68,Bamberg,South,96047,Partner,401533,1,2020-02-03
ACC000290,Univ.Prof. Rosemarie Nohlmans,290,Gewerbekunde,Energy,RosenWeg 77,Berlin,East,10623,Interessent,497202,10,2022-07-31
ACC000291,Horst-Peter Keudel,291,Privatkunde,Energy,ParkAllee 144,Chemnitz,East,09111,Partner,380095,1,2022-05-02
ACC000292,Ing. Friedhilde Steinberg,292,Privatkunde,Energy,BergPlatz 102,Bremerhaven,North,27568,Interessent,147724,1,2022-01-25
ACC000293,Stavros Fritsch,293,Privatkunde,Energy,SternStraße 89,Hamburg,North,20357,Partner,383775,1,2021-10-15
ACC000294,Henri Thanel,294,Privatkunde,Energy,BrunnenRing 70,Bremerhaven,North,27568,Partner,19685,1,2023-12-17
ACC000295,Ing. Maria-Theresia Kusch B.Sc.,295,Privatkunde,Energy,TalWeg 63,Bremerhaven,North,27568,Interessent,487741,1,2022-08-15
ACC000296,Annita Jopich B.Eng.,296,Privatkunde,Energy,SchillerPlatz 85,Kempten,South,87435,Kunde,59094,1,2021-06-05
ACC000297,Benita Wulf,297,Privatkunde,Energy,BergWeg 105,Leipzig,East,04229,Kunde,144702,1,2020-01-17
ACC000298,Songül Plath-Ackermann,298,Privatkunde,Energy,RosenAllee 74,Berlin,East,12555,Interessent,148148,1,2021-02-27
ACC000299,Henrike Bloch B.A.,299,Privatkunde,Energy,BlumenGasse 10,Berlin,East,10243,Kunde,301204,1,2020-07-16
ACC000300,Luise Wesack,300,Privatkunde,Energy,BahnhofPlatz 127,Bremen,North,28203,Interessent,490084,1,2022-06-26
ACC000301,Schottin Martin e.G.,301,Gewerbekunde,Energy,BahnhofStraße 77,Garching,South,85748,Interessent,4471109,25,2021-09-23
ACC000302,Haase GbR,302,Kleingewerbe,Energy,SonnenRing 135,Düsseldorf,West,40477,Interessent,3707874,5,2021-03-14
ACC000303,Vinzenz Hövel-Mans,303,Kleingewerbe,Energy,SchillerAllee 42,Köln,West,50937,Interessent,3272222,50,2023-02-12
ACC000304,Frau Alma Schüler B.A.,304,Privatkunde,Energy,TannenAllee 146,Merseburg,East,06217,Kunde,48557,1,2020-03-26
ACC000305,Ing. Karl-August Austermühle,305,Privatkunde,Energy,MarktPlatz 132,Berlin,East,10623,Partner,404390,1,2023-02-06
ACC000306,Frau Dorota Drewes,306,Privatkunde,Energy,MozartPlatz 83,Würzburg,South,97070,Partner,248972,1,2023-06-19
ACC000307,Viola Drubin B.A.,307,Privatkunde,Energy,WiesenAllee 85,Bremen,North,28195,Kunde,99177,1,2020-11-05
ACC000308,Univ.Prof. Eveline Pergande B.Eng.,308,Privatkunde,Energy,SternWeg 16,Lauf an der Pegnitz,South,91207,Kunde,99761,1,2023-10-12
ACC000309,Dipl.-Ing. Isabella Henk,309,Privatkunde,Energy,WaldGasse 80,Berlin,East,12555,Partner,245132,1,2021-04-16
ACC000310,Röhrdanz Fiebig GmbH,310,Kleingewerbe,Energy,EichenWeg 123,Berlin,East,14052,Interessent,4400144,10,2022-04-14
ACC000311,Schinke GmbH & Co. OHG,311,Gewerbekunde,Energy,SternRing 121,Garching,South,85748,Interessent,4104992,5,2022-04-25
ACC000312,Ernst,312,Kleingewerbe,Energy,HeideStraße 135,Halle,East,06108,Interessent,3727639,5,2023-09-05
ACC000313,Frederic Wulf,313,Privatkunde,Energy,BahnhofRing 130,Bonn,West,53225,Kunde,102091,1,2023-04-02
ACC000314,Ing. Valeri Zorbach,314,Privatkunde,Energy,WaldPlatz 30,Gräfelfing,South,82166,Kunde,15205,1,2020-01-13
ACC000315,Roswitha Adler,315,Privatkunde,Energy,WaldPlatz 15,Potsdam,East,14467,Partner,56027,1,2022-05-27
ACC000316,Miroslawa Huhn,316,Privatkunde,Energy,BergPlatz 79,Troisdorf,West,53840,Partner,489613,1,2022-01-07
ACC000317,Dr. Ingetraud Reuter MBA.,317,Privatkunde,Energy,LindenRing 19,Dessau-Roßlau,East,06844,Interessent,303381,1,2021-07-14
ACC000318,Geraldine Röhrdanz,318,Privatkunde,Energy,BahnhofStraße 121,Offenburg,South,77652,Kunde,325420,1,2021-08-09
ACC000319,Irena Jungfer-Graf,319,Privatkunde,Energy,SonnenGasse 108,Kehl,South,77694,Kunde,81907,1,2022-03-01
ACC000320,Prof. Hans-Joachim Heintze MBA.,320,Privatkunde,Energy,MarktPlatz 21,Langen,West,63225,Kunde,411986,1,2020-07-26
ACC000321,Junck Stiftung & Co. KGaA,321,Kleingewerbe,Energy,SchillerWeg 138,Berlin,East,14052,Kunde,643664,50,2021-09-01
ACC000322,Univ.Prof. Traude Kranz MBA.,322,Privatkunde,Energy,HauptStraße 77,Frankfurt am Main,West,60594,Interessent,195483,1,2020-07-23
ACC000323,Ivo Beier-Eberth,323,Privatkunde,Energy,EichenWeg 118,Troisdorf,West,53840,Partner,160754,1,2020-12-18
ACC000324,Stefani Ditschlerin,324,Privatkunde,Energy,WiesenStraße 9,Erlangen,South,91054,Kunde,84075,1,2021-08-14
ACC000325,Astrid Rädel MBA.,325,Privatkunde,Energy,HauptWeg 53,Zwickau,East,08056,Kunde,461355,1,2021-05-21
ACC000326,Oswin Fechner,326,Privatkunde,Energy,SternStraße 63,Sonthofen,South,87527,Kunde,70422,1,2021-04-14
ACC000327,Univ.Prof. Yasemin Förster,327,Privatkunde,Energy,WiesenStraße 36,Dessau-Roßlau,East,06844,Interessent,326003,1,2022-04-18
ACC000328,Horst-Günter Zimmer,328,Privatkunde,Energy,TalAllee 148,Dortmund,West,44263,Partner,498852,1,2022-06-14
ACC000329,Kambs Schomber Stiftung & Co. KG,329,Kleingewerbe,Energy,MondRing 57,Berlin,East,14052,Interessent,1422226,10,2023-03-02
ACC000330,Margareta Butte-Jüttner,330,Privatkunde,Energy,BlumenWeg 110,Oberursel,West,61440,Partner,395997,1,2023-11-03
ACC000331,Reising,331,Gewerbekunde,Energy,MondPlatz 135,Düsseldorf,West,40210,Interessent,2561600,50,2020-05-23
ACC000332,Wally Junck-Schottin,332,Privatkunde,Energy,BeethovenRing 122,Würzburg,South,97070,Partner,239755,1,2020-07-02
ACC000333,Prof. Amalie Scholl B.Sc.,333,Privatkunde,Energy,HeidePlatz 15,Böblingen,South,71032,Partner,402705,1,2023-10-26
ACC000334,Univ.Prof. Miroslav Hövel B.A.,334,Privatkunde,Energy,EichenAllee 53,Essen,West,45239,Partner,403367,1,2021-12-17
ACC000335,Heinz-Günther Dippel,335,Kleingewerbe,Energy,BlumenWeg 14,Nürnberg,South,90491,Partner,2161087,25,2023-03-24
ACC000336,Helfried Geisel,336,Privatkunde,Energy,LindenRing 144,Karlsruhe,South,76227,Kunde,90347,1,2021-12-20
ACC000337,Jacob,337,Kleingewerbe,Energy,HauptWeg 49,Böblingen,South,71032,Kunde,2952295,10,2020-01-16
ACC000338,Anatolij Junk,338,Privatkunde,Energy,EichenGasse 53,Wilhelmshaven,North,26382,Interessent,199411,1,2022-08-22
ACC000339,Gabriel Klemt,339,Privatkunde,Energy,MarktPlatz 137,Bad Vilbel,West,61118,Partner,111149,1,2022-11-04
ACC000340,Hülya Fiebig,340,Privatkunde,Energy,ParkPlatz 26,Berlin,East,10785,Interessent,472198,1,2023-02-22
ACC000341,Prof. Harold Rosenow B.A.,341,Kleingewerbe,Energy,TannenPlatz 12,Pirna,East,01796,Interessent,669013,10,2022-03-03
ACC000342,Dr. Arnold Schmidtke,342,Privatkunde,Energy,BergRing 149,Dortmund,West,44135,Kunde,254816,1,2023-09-27
ACC000343,Ludmilla Striebitz-Hendriks,343,Privatkunde,Energy,MarktRing 63,Merseburg,East,06217,Partner,445446,1,2021-04-30
ACC000344,Prof. Brunhilde Heinrich MBA.,344,Privatkunde,Energy,BlumenGasse 126,Bonn,West,53225,Kunde,132530,1,2021-05-17
ACC000345,Irma Hermighausen,345,Privatkunde,Energy,ParkWeg 139,Bonn,West,53225,Kunde,229313,1,2021-02-02
ACC000346,Tomas Mosemann,346,Privatkunde,Energy,GoetheGasse 13,Oldenburg,North,26122,Partner,489240,1,2021-09-04
ACC000347,Marika Rogge,347,Privatkunde,Energy,GoetheGasse 39,Zwickau,East,08056,Kunde,397512,1,2022-12-15
ACC000348,Herr Heinz-Wilhelm Kaul,348,Privatkunde,Energy,SonnenGasse 124,Bad Krozingen,South,79189,Kunde,175481,1,2022-08-26
ACC000349,Mandy Loos,349,Privatkunde,Energy,HauptStraße 136,Berlin,East,10115,Kunde,379930,1,2020-01-06
ACC000350,Irene Jacobi Jäckel,350,Gewerbekunde,Energy,BrunnenGasse 111,Altenburg,East,04600,Interessent,776292,100,2020-10-02
ACC000351,Hans-Jochen Neureuther B.Sc.,351,Privatkunde,Energy,MozartWeg 50,Dresden,East,01309,Interessent,216225,1,2021-11-18
ACC000352,Kranz KG,352,Kleingewerbe,Energy,KirchPlatz 118,Berlin,East,10785,Kunde,2003476,25,2020-04-21
ACC000353,Lene Hübel,353,Privatkunde,Energy,GoetheGasse 9,Dortmund,West,44135,Interessent,409168,1,2021-05-16
ACC000354,Alice Speer,354,Privatkunde,Energy,SonnenStraße 44,Gersthofen,South,86368,Kunde,463471,1,2021-12-21
ACC000355,Emmy Anders-Rosenow,355,Privatkunde,Energy,SchillerRing 11,Gersthofen,South,86368,Kunde,246554,1,2023-06-08
ACC000356,Ullrich Schlosser,356,Privatkunde,Energy,GoetheGasse 72,Karlsruhe,South,76227,Kunde,418939,1,2020-05-01
ACC000357,Ing. Peggy Hein B.Eng.,357,Privatkunde,Energy,TannenStraße 54,Hamburg,North,22297,Partner,444234,1,2020-01-08
ACC000358,Schweitzer AG & Co. OHG,358,Kleingewerbe,Energy,TalPlatz 139,Essen,West,45239,Kunde,1467546,25,2023-11-18
ACC000359,Marina Werner,359,Kleingewerbe,Energy,BlumenAllee 14,Fürth,South,90762,Interessent,4600117,100,2021-11-27
ACC000360,Winkler,360,Kleingewerbe,Energy,SeePlatz 84,Landshut,South,84028,Partner,2278833,10,2020-10-30
ACC000361,Lutz Dietz-Schuchhardt,361,Kleingewerbe,Energy,BergPlatz 111,Rheinfelden,South,79618,Interessent,3764034,5,2023-04-04
ACC000362,Gernot Zorbach,362,Privatkunde,Energy,SeeAllee 64,Dachau,South,85221,Interessent,317556,1,2022-06-23
ACC000363,Alwine Salz B.Eng.,363,Privatkunde,Energy,HeideGasse 40,Leipzig,East,04229,Kunde,497563,1,2023-07-30
ACC000364,Baptist Hübel-Junken,364,Privatkunde,Energy,RosenPlatz 93,Jena,East,07743,Partner,471219,1,2020-05-22
ACC000365,Dr. Dajana Eigenwillig,365,Privatkunde,Energy,SchulRing 143,Dresden,East,01187,Partner,179043,1,2022-11-30
ACC000366,Katerina Paffrath,366,Privatkunde,Energy,GoetheRing 84,Düsseldorf,West,40477,Kunde,400311,1,2021-06-16
ACC000367,Sandy Gehringer,367,Privatkunde,Energy,GoetheGasse 144,Hamburg,North,20095,Kunde,164953,1,2021-08-20
ACC000368,Traude Nette,368,Privatkunde,Energy,MarktWeg 36,Bremen,North,28719,Partner,285062,1,2021-11-10
ACC000369,Nathalie Kambs,369,Privatkunde,Energy,RathausAllee 108,Sindelfingen,South,71065,Kunde,160390,1,2023-11-22
ACC000370,Horst-Dieter Bruder,370,Privatkunde,Energy,BlumenGasse 127,Nürnberg,South,90491,Partner,47530,1,2023-01-26
ACC000371,Pietro Hecker-Stiffel,371,Privatkunde,Energy,HauptPlatz 86,Berlin,East,10623,Kunde,473029,1,2022-03-27
ACC000372,Stiebitz,372,Kleingewerbe,Energy,BrunnenGasse 35,Hamburg,North,21109,Partner,4136350,50,2020-11-27
ACC000373,Wilma Römer-Kobelt,373,Gewerbekunde,Energy,TannenWeg 102,Lauf an der Pegnitz,South,91207,Kunde,3480963,5,2023-09-26
ACC000374,Rigo Kruschwitz,374,Privatkunde,Energy,TalWeg 84,Hannover,North,30159,Partner,366365,1,2022-11-07
ACC000375,Franco Renner,375,Privatkunde,Energy,LindenRing 140,Langen,West,63225,Interessent,61824,1,2020-07-25
ACC000376,Henry Koch,376,Privatkunde,Energy,SternWeg 113,Gräfelfing,South,82166,Interessent,458082,1,2022-08-26
ACC000377,Weller,377,Kleingewerbe,Energy,ParkWeg 78,Dresden,East,01187,Interessent,3949673,25,2021-08-18
ACC000378,Lidija Kranz,378,Privatkunde,Energy,GoethePlatz 123,Stuttgart,South,70563,Kunde,385429,1,2022-03-05
ACC000379,Babett Stiebitz,379,Privatkunde,Energy,SternPlatz 140,Wuppertal,West,42103,Kunde,291366,1,2023-10-23
ACC000380,Dipl.-Ing. Aleksandr Scholtz B.Eng.,380,Privatkunde,Energy,SeeGasse 22,Offenburg,South,77652,Interessent,352267,1,2021-02-20
ACC000381,Univ.Prof. Anto Schweitzer MBA.,381,Privatkunde,Energy,SonnenRing 12,Landshut,South,84028,Kunde,257810,1,2023-07-14
ACC000382,Margaret Langern,382,Privatkunde,Energy,WiesenAllee 111,Gelsenkirchen,West,45879,Kunde,267556,1,2020-09-10
ACC000383,Christoph Bien,383,Privatkunde,Energy,WaldRing 149,Traunstein,South,83278,Kunde,70080,1,2020-08-18
ACC000384,Gerfried Oderwald,384,Privatkunde,Energy,WiesenGasse 129,Berlin,East,10623,Kunde,446233,1,2020-05-16
